	Unnamed: 0	tweets	class
691	691	lol...i disagree...Dick in a Box got too built up for me. It's funnier now...but it wasn't when I saw it. :-( jiz in my pants rocks!	3
692	692	on dude......a whale remember	3
693	693	i am doing no such thing fuck you	3
694	694	"You didn't imagine it. It was the ""get away from her you bitch"" climax scene being parodied."	3
695	695	we could call it nerd land and charge ppl 2bits a gander :)	3
696	696	yeah  fucking predictive text	3
697	697	omg I know  everyone tells me I'm a twitter whore  lol	3
698	698	Yeah  she did this huge ass rant to me about how i'm going to die alone and how i'm going to regret ever breaking up with her.	3
699	699	 doll  you know i'm fucking feelingggggg you!  thank god you'recoming this weekend so it forces these fuckers to get on it.	3
700	700	"i don't know how to pronounce it  but it sounds like fucking jersey!"""	3
701	701	"fuck xmas!  give and receive presents whenever feeling presentyyyy &lt;3"""	3
702	702	Yeah  they seemed to have fixed most of the fail whale problems.	3
703	703	Hell yeah the drunker the better...is drunker a word..more drunk? I think its more drunk? Fuck it our show is hood. drunkener	3
704	704	fuck no  I don't want to be PM or even a politician. I'm just tired of getting anally raped without any lube.	3
705	705	seriously. We're fucking SOFT in this country. The French wouldn't put up with this shit.	3
706	706	 pissed off? I'm ready to go Mumbai on their fucking asses. We're too soft. We need to start blowing shit up.	3
707	707	ROFL! You got me. Monkey would totally kick Bruce Lee's ass. I bow down to your superior wisdom.	3
708	708	"I wonder if can write ""Kevin Rudd Is A Cunt"" for the next 30?"	3
709	709	they won't let us live anywhere without coming up our ass. I want to move  now ):A	3
710	710	great :P that lady is a cunt  that serves me right for getting excited over something	3
711	711	FUCK YEAH RYAN ROSS. il his lyrics way more than wbeckett's tbh  i donut care if they make no sense. BTW rolling stone FAILS.	3
712	712	fuck u asshole we aint even watchin the game shyt we slda goten closer so i cn c betr.how r those cheerleaders 4 ya	3
713	713	ud lyk it if they suxd ur dick.bt id kill them rit b4 i killed u.	3
714	714	hes goin dwn!we cld kick his ass n dominate him	3
715	715	maybe he sldnt cum out in his mofo boxers n dance around hes guna b jumpin around n his junk fall out	3
716	716	"yeah..what is it that u called me? ""ass clown"" LMAO..i was like uhhhh welllll then hahahaah"	3
717	717	Ohhh I hate snow days because then we have to make them up later.	3
718	718	WOOT!! 8 pounds is AWESOME! YES  you can! 1 pound at a time... I need to get my ass in gear ;)	3
719	719	damn  why don't all harem leads shout that  kouhai~? would be interesting the resulting chaos	3
720	720	@icystorm I think the thing to note here is that everyone has an emo phrase re: romance in high school and eventually it blows over	3
721	721	"What happened in '93? (Also  I would have accepted ""29-5-4 bitch"")"	3
722	722	"Sure glad you found something better to listen to. Would hate to hear you make the news ""that"" way"	3
723	723	Awesome...Love it or Hate it...An Atmospher of Change...is HERE	3
724	724	Top three tips: 1) scan updates  2) pay more attention to @ replies and 3) set time limits before it sucks your day! ;)	3
725	725	I find the exact opposite to be true.  I can review a book I hate in fifteen minutes.  Good books take hours.	3
726	726	that's the coolest damn thing yet! Have you put it on your own website yet? Its a pretty simple ap  just don't use huge pics	3
727	727	Yeah  I was teasing Dad  he got a new snow blower  and I said as much as I hate rain  I don't have to shovel it  get home and SNOW!!	3
728	728	 OH AND!   that guy in dark knight totally was wearing guy liner... he's gay!	3
729	729	 Because they are FUCKING DUMB and annoying	3
730	730	Damn how u burn spaghetti?	3
731	731	- Oh  yikes!  I hate that.  Will she willingly use the toilet for it?  My boys won't.	3
732	732	She says i have gubgivits? teeth thingies and she stole more blood. every six months with the blood stealing it sucks.	3
733	733	will ferrell can suck my dick. go on yim!!!	3
734	734	church can also suck my dick.	3
735	735	seriously. so precious. I laugh every time i think of Nate rocking out to that shitty ass band.	3
736	736	I may hate you a lot right now. Please die? :D	3
737	737	hahahahahahjdshgskdg I hate you. So much.	3
738	738	my job has made me feel like a tool so i am trying to change how i consume things. fucking cvs.	3
739	739	holy fuck. i would just make pasta or something if i were you  that is ridiculous.	3
740	740	if you're going to have to spend that much for a fucking pizza  at least go to mellow mushroom or somewhere not disgusting.	3
741	741	Frankly  I'm shocked that they use coal at all around here... HELLO!!! Hydro anyone? There's a fucking OCEAN right there!	3
742	742	work on this glorous sat. with this crazy ass shoppers	3
743	743	what happens when you run out of Word of the Gay words. :)	3
744	744	THAT WAS FUCKING EPIC.	3
745	745	I nominate @PhillyD for a Shorty Award in #entertainment because he's emo.	3
746	746	admit it. You're secretly in training for RSA. @beaker who? I can see it now: Cigar  red-bull  and can of whoop-ass. Nice.	3
747	747	lol yeah  I coulda told you that cuz I'm a big fucking dorkass about that movie as wel all very well know :) I actually had a dream	3
748	748	meeting friend for lunch/coffee. Getting hair cut (although I hate that bit) and my works do in the evening!	3
749	749	yea..brang yo ass down  son :) I'll be @ Essence again...Staying @ the W! (thanxxxxxx Sony woop woop n da poop poop)	3
750	750	I hate weddings.. u shud be grateful for being male  not worrying about what u got to wear.	3
751	751	Dick Whittington's Lolcat: I WAS DOIN CAPS FOR LOLSPEAK  SORRY FER CONFYUSHION :( #twitpanto	3
752	752	http://twitpic.com/vk9k - Dick Whittington's Lolcat: NICE SPACE TROUSRS  BOSS #twitpanto	3
753	753	twins! we've been watching this one guy  he sucks with a hammer	3
754	754	PETA is an ass in the article  D. Big time.	3
755	755	canadians always make me think shut your fucking face uncle fucker!   http://kenny.smoovenet.com/grabpics/terrance.gif	3
756	756	oh in that case. WTF  thats some ugly ass shit to do.	3
757	757	"""midget w/a hookhand hangin off your collar"" IM FUCKING DEAD. BURY ME. D-E-A-D DEAD."	3
758	758	i hate people sometimes-today is one of those more than usual days	3
759	759	YES. the thing is big enough for my ass plus another half. its like my parents couch.	3
760	760	well shit then I know I'll catch on ... who the fuck wouldn't be interested in what I have to say.. LOL!	3
761	761	lmfao HURRY AND GET THE FUCKING LYRICS.	3
762	762	ill settle that bitch down real quick 	3
763	763	you work in cape cod. why the fuck am i up so early. argh  stupid cousin &brother.	3
764	764	damn! twitpic that shizzle!	3
765	765	Exactly! Damn cops disagree though	3
766	766	dont hate ur life! =_=	3
767	767	dont hate!	3
768	768	I hate ism's as much as the next guy but when the shoe fits...	3
769	769	Oh  conservation you mean! That is a good point.  I admire many socialists but hate their ideals socialism brings with it.	3
770	770	can you tell loser tudds to turn his fucking phone on...	3
771	771	whoever created chocolate pecan pie  thank. thank you for my big fat ass.	3
772	772	if you hate sprint. try jogging. and stop once and while for eggnog.	3
773	773	cont. and you must RT EVERY LITTLE THING someone says  then DAMN do I feel SORRY for you and your friends.	3
774	774	 RT this then GO fuck yourself stay the FUCL out of lives and HOPEFULLY you'll die a Horrendous DEATH for all to WATCH 	3
775	775	"Do you realize your comment on parents dying comes off as a tad insensitive? like a ""sucks to be you"" comment"	3
776	776	you won't die in Queens we're civilized here in Queens  hell there's a Starbucks & McDonald's on damn near every corner  have fun	3
777	777	What? Yours WORKS? I hate you.	3
778	778	"""hey've just proved how fucking irrelevant they are"" ..By making you go and read them?"	3
779	779	 sometimes I hate how contagious US culture is	3
780	780	The eyes followng me are creepy. Damn creepy. And that smile makes it worse.	3
781	781	cock flavored seasoning?!?!? wtf	3
782	782	That depends on if you are dealing with a pain slut or not.	3
783	783	You're going to find a woman and tease her to make her have to cum silently at work?	3
784	784	Exactly. Poor kids. That damn thing has me watching weird videos on YouTube now. Argh.	3
785	785	She's probably saying all kinds of phony shit and giggling like she's 13 years old. God  I hate her.	3
786	786	She makes me sick. She thinks she's cool and youthful cuz she watches that show. Phony bitch.	3
787	787	 LOL FAT NIGGAZ UNITE FATRON!!! HAHAHAHA	3
788	788	let's be gay together!	3
789	789	THE NEW FUCKING GENERAL OF THE WORLD  THAT'S WHAT.	3
790	790	hahah word ! their set was off the fucking hezay	3
791	791	damn straight you do	3
792	792	well mine are double flared  so they are a fucking homo bitch cunt to get out. aggrivation!	3
793	793	i hate you	3
794	794	Kurt you're on the most watched tv station in central Ohio  your ass should be #1 already LOL. I'm just cooler than you!	3
795	795	a) JTP is a douchebag b) Stewart kicks ass!	3
796	796	I cunt wait for u to start shitting out the gifts I sent jew.	3
797	797	what is this dick suck moment? lol. HAPPY NEW YEAR	3
798	798	WPMU can go fuck itself	3
799	799	"there you go denying stuff again. until Maury clears you on TV w/ an ""i aint yo daddy test "" your ass is suspect."	3
800	800	This week in fuck?	3
801	801	I did ur mom last night? Naww I don't like old fat white bitches! &#58390;	3
802	802	damn we got BWNT - where you headed tonight?	3
803	803	Frickin turnovers! Dang flags.  SD's gonna beat our ass and Denver is going to blow a 3 game lead. They don't deserve to win.	3
804	804	I meant boo YOU whore!	3
805	805	you are such a whore LOL	3
806	806	- yep  I'm a real ass. Everybody knows that.	3
807	807	 Wow...so you bought what's fashionable at...gay biker bars!!!  Congrats!!!  :-)	3
808	808	yeah u are!! Asian ass  embrace it	3
809	809	"so  when he laughs & comes down the chimney  does he say  ""Whore! Whore! Whore!"" and shake like a bowl full of jelly???"	3
810	810	How would you fancy being Jeff's resident bitch? Just his pet  he can take you out for walk and stuff. Straighten your hair...	3
811	811	"You clearly said ""Would I have to fuck anyone"""	3
812	812	Lol. Ur a bitch. I've done Hondurans and Chileans  and I don't need some closet gay Peruvian dressing better than I do!	3
813	813	2008 is over? Damn  what'd I miss! I quit keeping track of years after 'Buffy' went of the air...	3
814	814	"that's why I hate them. ""Oooops  why don't I go this way and destroy your whole story. Or maybe ill refuse to say anything."""	3
815	815	Damn cat. She snuck into Aidan's CRIB (1st time) he woke screaming - went in - he was squeezing her & she was kicking his tummy.	3
816	816	(cont) I say  the whole sheet costs $8.40... buy one of each and get the fuck out of my way!	3
817	817	yes  you remember me trying to keep *MY* lashes on for the awards this year- never fucking wearing those damn things AGAIN	3
818	818	Called in gay? LMAO!	3
819	819	this isn't hate  this is survival for the eagles. stompin the giants alone won't get us in the playoffs. the cowgurls gotta lose	3
